"items.a","items.b","items.g","items.u","means","F1"
1,0.15734926797468,0.5,1,0,0.675394677839045
1,-3.38822607914261,0.5,1,0,0.675394677839045
1,-3.05485153676538,0.5,1,0,0.675394677839045
1,-0.19803651280135,0.5,1,0,0.675394677839045
1,-0.0612164362694982,0.5,1,0,0.675394677839045
1,-2.88479176110546,0.5,1,0,0.675394677839045
1,-2.47664175818194,0.5,1,0,0.675394677839045
1,0.631478318262953,0.5,1,0,0.675394677839045
1,-1.09808105549566,0.5,1,0,0.675394677839045
1,-2.49721381510836,0.5,1,0,0.675394677839045
1,-2.34169858966105,0.5,1,0,0.675394677839045
1,-0.832298749434064,0.5,1,0,0.675394677839045
1,0.50527029831229,0.5,1,0,0.675394677839045
1,-1.88920122825212,0.5,1,0,0.675394677839045
1,-1.45185372071128,0.5,1,0,0.675394677839045
1,0.648024400727799,0.5,1,0,0.675394677839045
1,1.59670927888762,0.5,1,0,0.675394677839045
1,-1.82032718083363,0.5,1,0,0.675394677839045
1,-0.903230380967443,0.5,1,0,0.675394677839045
1,-0.615372292676496,0.5,1,0,0.675394677839045
1,-2.45207310460928,0.5,1,0,0.675394677839045
1,-2.28882464168159,0.5,1,0,0.675394677839045
1,0.399943486232249,0.5,1,0,0.675394677839045
1,-0.902446324094713,0.5,1,0,0.675394677839045
1,1.24240153648685,0.5,1,0,0.675394677839045
1,0.108330569781367,0.5,1,0,0.675394677839045
1,2.61885315484605,0.5,1,0,0.675394677839045
1,-2.77528348707921,0.5,1,0,0.675394677839045
1,-2.36725695291959,0.5,1,0,0.675394677839045
1,-1.0149043531978,0.5,1,0,0.675394677839045
1,-2.26665743738335,0.5,1,0,0.675394677839045
1,-1.10266455721408,0.5,1,0,0.675394677839045
1,0.957458515320248,0.5,1,0,0.675394677839045
1,-2.20058241000499,0.5,1,0,0.675394677839045
1,-2.02982073821896,0.5,1,0,0.675394677839045
1,-0.753882704671859,0.5,1,0,0.675394677839045
1,-1.34734183389657,0.5,1,0,0.675394677839045
1,-1.24540633666157,0.5,1,0,0.675394677839045
1,0.920869572043239,0.5,1,0,0.675394677839045
1,1.758889344008,0.5,1,0,0.675394677839045
1,-1.39614305627091,0.5,1,0,0.675394677839045
1,-1.20721047383906,0.5,1,0,0.675394677839045
1,-0.331053526756737,0.5,1,0,0.675394677839045
1,1.80753014604244,0.5,1,0,0.675394677839045
1,-1.39557813715846,0.5,1,0,0.675394677839045
1,-1.2848315756962,0.5,1,0,0.675394677839045
1,-1.081184970821,0.5,1,0,0.675394677839045
1,-1.90177706137608,0.5,1,0,0.675394677839045
1,-1.87550417765738,0.5,1,0,0.675394677839045
1,-1.62014778942092,0.5,1,0,0.675394677839045
1,-1.25321082104259,0.5,1,0,0.675394677839045
1,-2.15582740764089,0.5,1,0,0.675394677839045
1,-2.13328721022903,0.5,1,0,0.675394677839045
1,-1.39031434017644,0.5,1,0,0.675394677839045
1,0.0177977346198572,0.5,1,0,0.675394677839045
1,-0.277066850818298,0.5,1,0,0.675394677839045
1,-0.315208281982381,0.5,1,0,0.675394677839045
1,0.507159221510067,0.5,1,0,0.675394677839045
1,-0.19198742609643,0.5,1,0,0.675394677839045
1,-1.04380331912846,0.5,1,0,0.675394677839045
1,-0.828141992233691,0.5,1,0,0.675394677839045
1,-0.0879038929170671,0.5,1,0,0.675394677839045
1,5.45399318438118,0.5,1,0,0.675394677839045
1,-1.55818549595648,0.5,1,0,0.675394677839045
1,-1.44862746562957,0.5,1,0,0.675394677839045
1,-0.353377125385373,0.5,1,0,0.675394677839045
1,0.117560898865635,0.5,1,0,0.675394677839045
1,0.386341165452542,0.5,1,0,0.675394677839045
1,0.97673981358518,0.5,1,0,0.675394677839045
1,0.828707907000026,0.5,1,0,0.675394677839045
1,0.401119289227204,0.5,1,0,0.675394677839045
1,0.311601490740459,0.5,1,0,0.675394677839045
1,0.415291056790527,0.5,1,0,0.675394677839045
1,0.503477650697631,0.5,1,0,0.675394677839045
1,0.759030629931599,0.5,1,0,0.675394677839045
1,-2.33245688831835,0.5,1,0,0.675394677839045
1,0.868979024507987,0.5,1,0,0.675394677839045
1,-2.13101618917792,0.5,1,0,0.675394677839045
1,-0.232138515507313,0.5,1,0,0.675394677839045
1,-0.778139720835534,0.5,1,0,0.675394677839045
1,2.37003656712618,0.5,1,0,0.675394677839045
1,-0.0135272013247806,0.5,1,0,0.675394677839045
1,-2.15474773317308,0.5,1,0,0.675394677839045
1,-3.13981765459775,0.5,1,0,0.675394677839045
1,-1.07378328714546,0.5,1,0,0.675394677839045
1,-2.80887122054816,0.5,1,0,0.675394677839045
1,1.38621168953809,0.5,1,0,0.675394677839045
1,-1.53843997435475,0.5,1,0,0.675394677839045
1,3.2248885627336,0.5,1,0,0.675394677839045
1,-0.584838749020295,0.5,1,0,0.675394677839045
1,0.630770555041958,0.5,1,0,0.675394677839045
1,-2.83164904802551,0.5,1,0,0.675394677839045
1,-1.53363569989692,0.5,1,0,0.675394677839045
1,-3.15511721630798,0.5,1,0,0.675394677839045
1,-0.116012915354808,0.5,1,0,0.675394677839045
1,-2.61164375979382,0.5,1,0,0.675394677839045
1,-3.56680697433348,0.5,1,0,0.675394677839045
1,-2.50278349164061,0.5,1,0,0.675394677839045
1,-1.11194095431193,0.5,1,0,0.675394677839045
1,-2.50278349164061,0.5,1,0,0.675394677839045
1,-0.964591607705085,0.5,1,0,0.675394677839045
1,-4.30860980248719,0.5,1,0,0.675394677839045
1,-2.34744039078538,0.5,1,0,0.675394677839045
1,-2.22725323369318,0.5,1,0,0.675394677839045
1,-2.60127481320681,0.5,1,0,0.675394677839045
1,-2.02806654671873,0.5,1,0,0.675394677839045
1,-2.00572698855736,0.5,1,0,0.675394677839045
1,-0.768910628016643,0.5,1,0,0.675394677839045
1,-1.70289777399121,0.5,1,0,0.675394677839045
1,-1.54116852552208,0.5,1,0,0.675394677839045
1,-1.26133813225926,0.5,1,0,0.675394677839045
1,0.182803543483009,0.5,1,0,0.675394677839045
1,-1.31487243894999,0.5,1,0,0.675394677839045
1,-0.485655049204169,0.5,1,0,0.675394677839045
1,3.40923601145262,0.5,1,0,0.675394677839045
1,-1.65693012733706,0.5,1,0,0.675394677839045
1,-1.94398857356248,0.5,1,0,0.675394677839045
1,-1.15530133361964,0.5,1,0,0.675394677839045
1,-0.608988611578917,0.5,1,0,0.675394677839045
1,-0.464225862131274,0.5,1,0,0.675394677839045
1,-0.310696655927442,0.5,1,0,0.675394677839045
1,-0.095873349681729,0.5,1,0,0.675394677839045
1,0.80600558286343,0.5,1,0,0.675394677839045
1,-2.73622687638019,0.5,1,0,0.675394677839045
1,-3.53210241864446,0.5,1,0,0.675394677839045
1,-3.5406381209074,0.5,1,0,0.675394677839045
1,-2.75326220070131,0.5,1,0,0.675394677839045
1,-0.308320552471662,0.5,1,0,0.675394677839045
1,1.13673762754407,0.5,1,0,0.675394677839045
1,0.590759831600677,0.5,1,0,0.675394677839045
1,1.64601800935276,0.5,1,0,0.675394677839045
1,-2.57988001254047,0.5,1,0,0.675394677839045
1,-2.35334502533142,0.5,1,0,0.675394677839045
1,-1.27337152129935,0.5,1,0,0.675394677839045
1,0.45014386442538,0.5,1,0,0.675394677839045
1,-0.939731571569682,0.5,1,0,0.675394677839045
1,-0.183592342783797,0.5,1,0,0.675394677839045
1,1.31042249611488,0.5,1,0,0.675394677839045
1,1.74305563689845,0.5,1,0,0.675394677839045
1,-2.32237999935216,0.5,1,0,0.675394677839045
1,0.00597001095095611,0.5,1,0,0.675394677839045
1,-2.31507061951605,0.5,1,0,0.675394677839045
1,-0.750260891230097,0.5,1,0,0.675394677839045
1,-0.428337393171697,0.5,1,0,0.675394677839045
1,-0.505687931023437,0.5,1,0,0.675394677839045
1,-0.222825624645552,0.5,1,0,0.675394677839045
1,-0.960702683751112,0.5,1,0,0.675394677839045
1,0.295006860598777,0.5,1,0,0.675394677839045
1,-2.37567169123228,0.5,1,0,0.675394677839045
1,-1.29828042245732,0.5,1,0,0.675394677839045
1,-2.30054787017818,0.5,1,0,0.675394677839045
1,-0.426998770180113,0.5,1,0,0.675394677839045
1,-1.93432073189963,0.5,1,0,0.675394677839045
1,-1.08473683239639,0.5,1,0,0.675394677839045
1,-1.14766798184047,0.5,1,0,0.675394677839045
1,1.41622552586569,0.5,1,0,0.675394677839045
1,-1.61311399526057,0.5,1,0,0.675394677839045
1,-0.6791967502821,0.5,1,0,0.675394677839045
1,-0.912994177742642,0.5,1,0,0.675394677839045
1,1.69688073383313,0.5,1,0,0.675394677839045
1,-1.73256983476019,0.5,1,0,0.675394677839045
1,-0.10850480742751,0.5,1,0,0.675394677839045
1,11.5514652123672,0.5,1,0,0.675394677839045
1,-3.5344174165434,0.5,1,0,0.675394677839045
1,-0.333791490469196,0.5,1,0,0.675394677839045
1,-3.5344174165434,0.5,1,0,0.675394677839045
1,1.6243525708851,0.5,1,0,0.675394677839045
1,-2.06867877159732,0.5,1,0,0.675394677839045
1,-4.2685497858661,0.5,1,0,0.675394677839045
1,-1.87849601289568,0.5,1,0,0.675394677839045
1,-4.2685497858661,0.5,1,0,0.675394677839045
1,1.2295908354417,0.5,1,0,0.675394677839045
1,-2.83850542308382,0.5,1,0,0.675394677839045
1,-1.37047911275677,0.5,1,0,0.675394677839045
1,-2.34834424933455,0.5,1,0,0.675394677839045
1,1.01528082696797,0.5,1,0,0.675394677839045
1,-0.0816876443781549,0.5,1,0,0.675394677839045
1,0.427544889042112,0.5,1,0,0.675394677839045
1,0.221092261576725,0.5,1,0,0.675394677839045
1,0.0237236915679744,0.5,1,0,0.675394677839045
1,-2.06069834599958,0.5,1,0,0.675394677839045
1,-1.73492937066853,0.5,1,0,0.675394677839045
1,-0.0995377892615098,0.5,1,0,0.675394677839045
1,10.0432151007023,0.5,1,0,0.675394677839045
1,0.647338323856872,0.5,1,0,0.675394677839045
1,1.26604142185574,0.5,1,0,0.675394677839045
1,1.82004558866637,0.5,1,0,0.675394677839045
1,3.56292760518801,0.5,1,0,0.675394677839045
1,-1.6183505971437,0.5,1,0,0.675394677839045
1,-0.843685481272778,0.5,1,0,0.675394677839045
1,-0.740795778162644,0.5,1,0,0.675394677839045
1,-3.15184359164672,0.5,1,0,0.675394677839045
1,-0.376845299808744,0.5,1,0,0.675394677839045
1,-2.14032782140234,0.5,1,0,0.675394677839045
1,0.119484161951612,0.5,1,0,0.675394677839045
1,1.00859879828671,0.5,1,0,0.675394677839045
1,3.12577721166106,0.5,1,0,0.675394677839045
1,0.0763336822791862,0.5,1,0,0.675394677839045
1,0.341259507397759,0.5,1,0,0.675394677839045
1,2.34691288844358,0.5,1,0,0.675394677839045
1,-2.21608065282335,0.5,1,0,0.675394677839045
1,-2.04679925784295,0.5,1,0,0.675394677839045
1,-1.36467266042429,0.5,1,0,0.675394677839045
1,0.286066628166352,0.5,1,0,0.675394677839045
1,-2.48961982418487,0.5,1,0,0.675394677839045
1,-3.54818347962267,0.5,1,0,0.675394677839045
1,-3.54818347962267,0.5,1,0,0.675394677839045
1,0.00370212783123883,0.5,1,0,0.675394677839045
1,-0.977806906707491,0.5,1,0,0.675394677839045
1,-3.11534906453873,0.5,1,0,0.675394677839045
1,-2.78312841758443,0.5,1,0,0.675394677839045
1,0.880369922232,0.5,1,0,0.675394677839045
1,-0.212478166364774,0.5,1,0,0.675394677839045
1,-2.30280476148142,0.5,1,0,0.675394677839045
1,-1.69564344516303,0.5,1,0,0.675394677839045
1,-0.753729368756616,0.5,1,0,0.675394677839045
1,3.82459990242833,0.5,1,0,0.675394677839045
1,-4.26835307733598,0.5,1,0,0.675394677839045
1,-4.27841843683913,0.5,1,0,0.675394677839045
1,-3.09576676736781,0.5,1,0,0.675394677839045
1,-0.393436152335427,0.5,1,0,0.675394677839045
1,-2.215334839175,0.5,1,0,0.675394677839045
1,-2.215334839175,0.5,1,0,0.675394677839045
1,1.57260973950282,0.5,1,0,0.675394677839045
1,0.611937663812022,0.5,1,0,0.675394677839045
1,-0.0540442818462935,0.5,1,0,0.675394677839045
1,0.13541016954059,0.5,1,0,0.675394677839045
1,-0.494919944559591,0.5,1,0,0.675394677839045
1,-0.305849742056224,0.5,1,0,0.675394677839045
1,1.13594054832414,0.5,1,0,0.675394677839045
1,0.922250069638021,0.5,1,0,0.675394677839045
1,0.483784305563928,0.5,1,0,0.675394677839045
1,-0.0802704240867808,0.5,1,0,0.675394677839045
1,-0.108087996439338,0.5,1,0,0.675394677839045
1,0.47281935786064,0.5,1,0,0.675394677839045
1,0.361930572546843,0.5,1,0,0.675394677839045
1,0.270455931429131,0.5,1,0,0.675394677839045
1,-0.31812703307491,0.5,1,0,0.675394677839045
1,0.10954052744391,0.5,1,0,0.675394677839045
1,1.24624655918315,0.5,1,0,0.675394677839045
1,-0.00777844847710364,0.5,1,0,0.675394677839045
1,1.10603848141848,0.5,1,0,0.675394677839045
1,1.9305981210754,0.5,1,0,0.675394677839045
1,1.10209119541875,0.5,1,0,0.675394677839045
1,1.05938022697749,0.5,1,0,0.675394677839045
1,1.18327927016645,0.5,1,0,0.675394677839045
1,0.86917911655465,0.5,1,0,0.675394677839045
1,0.463248164655188,0.5,1,0,0.675394677839045
1,1.23921340683119,0.5,1,0,0.675394677839045
1,0.276706253030132,0.5,1,0,0.675394677839045
1,1.72697960716239,0.5,1,0,0.675394677839045
1,0.423673517601581,0.5,1,0,0.675394677839045
1,0.674278574154945,0.5,1,0,0.675394677839045
1,0.475437630004469,0.5,1,0,0.675394677839045
1,-0.0992915339301254,0.5,1,0,0.675394677839045
1,0.457854104387326,0.5,1,0,0.675394677839045
1,0.42772311465586,0.5,1,0,0.675394677839045
1,0.512606532545654,0.5,1,0,0.675394677839045
1,0.582522293744103,0.5,1,0,0.675394677839045
1,0.633145001267196,0.5,1,0,0.675394677839045
1,1.39140147810555,0.5,1,0,0.675394677839045
1,0.0616409844996392,0.5,1,0,0.675394677839045
1,0.759021044728169,0.5,1,0,0.675394677839045
1,0.678335644421713,0.5,1,0,0.675394677839045
1,1.57858202584835,0.5,1,0,0.675394677839045
1,-0.159987210380688,0.5,1,0,0.675394677839045
1,0.0036824858226915,0.5,1,0,0.675394677839045
1,0.287607463917245,0.5,1,0,0.675394677839045
1,0.693587513036602,0.5,1,0,0.675394677839045
1,0.0810017350224313,0.5,1,0,0.675394677839045
1,0.784417197110124,0.5,1,0,0.675394677839045
1,0.0734105037044487,0.5,1,0,0.675394677839045
1,1.51818958055848,0.5,1,0,0.675394677839045
1,-0.199961565178791,0.5,1,0,0.675394677839045
1,0.62982583655445,0.5,1,0,0.675394677839045
1,0.38824570799473,0.5,1,0,0.675394677839045
1,1.13396999959475,0.5,1,0,0.675394677839045
1,0.0899892766240815,0.5,1,0,0.675394677839045
1,0.781577416980964,0.5,1,0,0.675394677839045
1,2.28439980960063,0.5,1,0,0.675394677839045
1,0.304932367338403,0.5,1,0,0.675394677839045
1,0.747890002773426,0.5,1,0,0.675394677839045
1,1.46409959098187,0.5,1,0,0.675394677839045
1,1.66441316238717,0.5,1,0,0.675394677839045
1,0.170588390984091,0.5,1,0,0.675394677839045
1,1.11315193357414,0.5,1,0,0.675394677839045
1,-0.34609671505272,0.5,1,0,0.675394677839045
1,10.6051974267021,0.5,1,0,0.675394677839045
1,0.100753967130954,0.5,1,0,0.675394677839045
1,-0.091371867440427,0.5,1,0,0.675394677839045
1,0.0623616591510561,0.5,1,0,0.675394677839045
1,0.15384105646941,0.5,1,0,0.675394677839045
1,0.377530995444269,0.5,1,0,0.675394677839045
1,-0.446759392877081,0.5,1,0,0.675394677839045
1,-0.516255238911715,0.5,1,0,0.675394677839045
1,1.54348879317273,0.5,1,0,0.675394677839045
1,0.134707793002222,0.5,1,0,0.675394677839045
1,2.85381266018497,0.5,1,0,0.675394677839045
1,1.49234360681786,0.5,1,0,0.675394677839045
1,0.556887809797619,0.5,1,0,0.675394677839045
1,-0.23638257378332,0.5,1,0,0.675394677839045
1,0.018292702153707,0.5,1,0,0.675394677839045
1,0.0612556160835237,0.5,1,0,0.675394677839045
1,-0.236504918069273,0.5,1,0,0.675394677839045
1,-0.238872168311219,0.5,1,0,0.675394677839045
1,1.02868024543763,0.5,1,0,0.675394677839045
1,-0.367338192087276,0.5,1,0,0.675394677839045
1,0.73348298106913,0.5,1,0,0.675394677839045
1,0.594285239146559,0.5,1,0,0.675394677839045
1,1.68731842045693,0.5,1,0,0.675394677839045
1,-0.201559674657939,0.5,1,0,0.675394677839045
1,0.098562082625116,0.5,1,0,0.675394677839045
1,0.942984702997079,0.5,1,0,0.675394677839045
1,1.12196224914117,0.5,1,0,0.675394677839045
1,1.86406412788889,0.5,1,0,0.675394677839045
1,2.12983124022861,0.5,1,0,0.675394677839045
1,-0.380453068080867,0.5,1,0,0.675394677839045
1,-0.0866898575410566,0.5,1,0,0.675394677839045
1,0.576078470174123,0.5,1,0,0.675394677839045
1,-0.176845767952984,0.5,1,0,0.675394677839045
1,0.755104119483609,0.5,1,0,0.675394677839045
1,10.3972529970506,0.5,1,0,0.675394677839045
1,-0.37386135149912,0.5,1,0,0.675394677839045
1,0.0109665689007237,0.5,1,0,0.675394677839045
1,0.995885712824584,0.5,1,0,0.675394677839045
1,0.860049921998,0.5,1,0,0.675394677839045
1,1.00467942553755,0.5,1,0,0.675394677839045
1,1.00358579727904,0.5,1,0,0.675394677839045
1,0.913160030967095,0.5,1,0,0.675394677839045
1,1.10732742578352,0.5,1,0,0.675394677839045
1,1.32078108143321,0.5,1,0,0.675394677839045
1,1.46504965761385,0.5,1,0,0.675394677839045
1,0.814317153290129,0.5,1,0,0.675394677839045
1,1.49282002356627,0.5,1,0,0.675394677839045
1,2.28028496721447,0.5,1,0,0.675394677839045
1,-0.324047043143229,0.5,1,0,0.675394677839045
1,0.218456437579862,0.5,1,0,0.675394677839045
1,3.34256534601934,0.5,1,0,0.675394677839045
1,0.0637776193740349,0.5,1,0,0.675394677839045
1,0.54346537315397,0.5,1,0,0.675394677839045
1,0.745411908359498,0.5,1,0,0.675394677839045
1,0.379572704031733,0.5,1,0,0.675394677839045
1,1.26721518070017,0.5,1,0,0.675394677839045
1,1.12030329727343,0.5,1,0,0.675394677839045
1,0.807354191937751,0.5,1,0,0.675394677839045
1,0.335108862725603,0.5,1,0,0.675394677839045
1,-0.179318288394035,0.5,1,0,0.675394677839045
1,-0.0173870720589035,0.5,1,0,0.675394677839045
1,2.37211683297369,0.5,1,0,0.675394677839045
1,0.428633210275353,0.5,1,0,0.675394677839045
1,2.04148447956648,0.5,1,0,0.675394677839045
1,0.55620529307937,0.5,1,0,0.675394677839045
1,0.282034266875338,0.5,1,0,0.675394677839045
1,1.30230040737522,0.5,1,0,0.675394677839045
1,0.769918122992065,0.5,1,0,0.675394677839045
1,0.54664058887314,0.5,1,0,0.675394677839045
1,2.25299190397113,0.5,1,0,0.675394677839045
1,0.832360659898024,0.5,1,0,0.675394677839045
1,0.526224450005122,0.5,1,0,0.675394677839045
1,2.17337205163946,0.5,1,0,0.675394677839045
1,0.563465584922529,0.5,1,0,0.675394677839045
1,1.20995129737192,0.5,1,0,0.675394677839045
1,2.30391467700668,0.5,1,0,0.675394677839045
1,1.51826601216933,0.5,1,0,0.675394677839045
1,1.34208447481233,0.5,1,0,0.675394677839045
1,1.22503638194176,0.5,1,0,0.675394677839045
1,2.08313186283004,0.5,1,0,0.675394677839045
1,-0.347422910168793,0.5,1,0,0.675394677839045
1,0.49171211161329,0.5,1,0,0.675394677839045
1,0.61126966635267,0.5,1,0,0.675394677839045
1,0.60214663228026,0.5,1,0,0.675394677839045
1,1.21860032271971,0.5,1,0,0.675394677839045
1,2.42056650211955,0.5,1,0,0.675394677839045
1,0.804445628481541,0.5,1,0,0.675394677839045
1,1.27132406824089,0.5,1,0,0.675394677839045
1,0.213985416097449,0.5,1,0,0.675394677839045
1,0.74636854471828,0.5,1,0,0.675394677839045
1,0.367392088896733,0.5,1,0,0.675394677839045
1,3.00259073746693,0.5,1,0,0.675394677839045
1,1.0067833882876,0.5,1,0,0.675394677839045
1,-0.392626209855587,0.5,1,0,0.675394677839045
1,-0.206694208364492,0.5,1,0,0.675394677839045
1,-0.598846568110889,0.5,1,0,0.675394677839045
1,-0.598846568110889,0.5,1,0,0.675394677839045
1,2.52146150631943,0.5,1,0,0.675394677839045
1,1.65412518724698,0.5,1,0,0.675394677839045
1,1.23830008541436,0.5,1,0,0.675394677839045
1,2.02176938293265,0.5,1,0,0.675394677839045
